TIME s, IN1, IN2
-1.65, -0.134191, 0.755206
-1.655, -0.142756, 0.749263
-1.66, -0.151322, 0.735828
-1.665, -0.159887, 0.723943
-1.67, -0.165597, 0.700174
-1.675, -0.177018, 0.701207
-1.68, -0.182728, 0.685188
-1.685, -0.191293, 0.66116
-1.689, -0.197004, 0.661419
-1.694, -0.208424, 0.645142
-1.699, -0.214135, 0.631965
-1.704, -0.2227, 0.614396
-1.709, -0.22841, 0.609487
-1.714, -0.236976, 0.597344
-1.719, -0.242686, 0.574608
-1.724, -0.251251, 0.576158
-1.729, -0.259817, 0.561172
-1.733, -0.265527, 0.544637
-1.738, -0.276947, 0.533269
-1.743, -0.285513, 0.525259
-1.748, -0.291223, 0.514408
-1.753, -0.299788, 0.49348
-1.758, -0.305499, 0.493739
-1.763, -0.316919, 0.482112
-1.768, -0.319774, 0.463251
-1.772, -0.331195, 0.458601
-1.777, -0.336905, 0.447491
-1.782, -0.34547, 0.435865
-1.787, -0.351181, 0.418812
-1.792, -0.359746, 0.416745
-1.797, -0.365456, 0.406411
-1.802, -0.374022, 0.387033
-1.807, -0.382587, 0.385741
-1.812, -0.391152, 0.376182
-1.816, -0.396863, 0.362747
-1.821, -0.408283, 0.350604
-1.826, -0.413993, 0.347245
-1.831, -0.422559, 0.335877
-1.836, -0.431124, 0.318308
-1.841, -0.436834, 0.319083
-1.846, -0.4454, 0.31004
-1.851, -0.453965, 0.292729
-1.855, -0.462531, 0.288337
-1.86, -0.468241, 0.282912
-1.865, -0.479661, 0.270768
-1.87, -0.485372, 0.256558
-1.875, -0.491082, 0.257592
-1.88, -0.499647, 0.248549
-1.885, -0.508213, 0.231755
-1.89, -0.516778, 0.229946
-1.895, -0.525343, 0.224004
-1.899, -0.531054, 0.210052
-1.904, -0.539619, 0.199976
-1.909, -0.548184, 0.199717
-1.914, -0.553895, 0.188349
-1.919, -0.56246, 0.175689
-1.924, -0.571025, 0.174914
-1.929, -0.576736, 0.16923
-1.934, -0.585301, 0.156312
-1.938, -0.591011, 0.149078
-1.943, -0.602432, 0.148302
-1.948, -0.610997, 0.137193
-1.953, -0.616707, 0.125825
-1.958, -0.622418, 0.126341
-1.963, -0.630983, 0.119624
-1.968, -0.639548, 0.107481
-1.973, -0.648114, 0.104122
-1.978, -0.656679, 0.101538
-1.982, -0.662389, 0.09017
-1.987, -0.670955, 0.081644
-1.992, -0.67952, 0.082677
-1.997, -0.688086, 0.07441
-2.002, -0.693796, 0.063817
-2.007, -0.702361, 0.062783
-2.012, -0.708071, 0.060716
-2.017, -0.719492, 0.048573
-2.021, -0.725202, 0.042372
-2.026, -0.733768, 0.044956
-2.031, -0.739478, 0.034621
-2.036, -0.748043, 0.026612
-2.041, -0.753753, 0.02687
-2.046, -0.762319, 0.024028
-2.051, -0.770884, 0.013177
-2.056, -0.782305, 0.00956
-2.061, -0.788015, 0.010593
-2.065, -0.79658, 0.000258
-2.07, -0.805146, -0.007234
-2.075, -0.810856, -0.004392
-2.08, -0.816566, -0.00956
-2.085, -0.825132, -0.019636
-2.09, -0.830842, -0.020669
-2.095, -0.842262, -0.019636
-2.1, -0.850828, -0.031521
-2.104, -0.856538, -0.036171
-2.109, -0.865103, -0.031779
-2.114, -0.873669, -0.040305
-2.119, -0.882234, -0.047023
-2.124, -0.8908, -0.046764
-2.129, -0.89651, -0.046248
-2.134, -0.905075, -0.056066
-2.139, -0.913641, -0.059941
-2.144, -0.919351, -0.056066
-2.148, -0.927916, -0.065625
-2.153, -0.936482, -0.070792
-2.158, -0.942192, -0.068209
-2.163, -0.950757, -0.071051
-2.168, -0.959323, -0.078285
-2.173, -0.965033, -0.07906
-2.178, -0.973598, -0.076735
-2.183, -0.979308, -0.085778
-2.188, -0.987874, -0.089912
-2.192, -0.993584, -0.084744
-2.197, -1.005005, -0.091203
-2.202, -1.010715, -0.096112
-2.207, -1.01928, -0.096112
-2.212, -1.027846, -0.093529
-2.217, -1.036411, -0.102313
-2.222, -1.044976, -0.105155
-2.227, -1.053542, -0.098954
-2.231, -1.062107, -0.107481
-2.236, -1.064962, -0.111098
-2.241, -1.076383, -0.108256
-2.246, -1.082093, -0.108514
-2.251, -1.090658, -0.11549
-2.256, -1.099224, -0.116782
-2.261, -1.104934, -0.112648
-2.266, -1.113499, -0.120916
-2.271, -1.122065, -0.124274
-2.275, -1.127775, -0.118849
-2.28, -1.13634, -0.121691
-2.285, -1.144906, -0.126858
-2.29, -1.153471, -0.127375
-2.295, -1.162037, -0.122724
-2.3, -1.167747, -0.132025
-2.305, -1.179167, -0.134351
-2.31, -1.184878, -0.127375
-2.314, -1.193443, -0.133834
-2.319, -1.199153, -0.137451
-2.324, -1.207719, -0.134867
-2.329, -1.216284, -0.132284
-2.334, -1.224849, -0.139001
-2.339, -1.23056, -0.140551
-2.344, -1.239125, -0.133834
-2.349, -1.24769, -0.14236
-2.354, -1.253401, -0.144944
-2.358, -1.261966, -0.140551
-2.363, -1.270531, -0.140551
-2.368, -1.279097, -0.147269
-2.373, -1.287662, -0.146752
-2.378, -1.293372, -0.141327
-2.383, -1.301938, -0.149336
-2.388, -1.307648, -0.151145
-2.393, -1.316213, -0.145202
-2.397, -1.324779, -0.149853
-2.402, -1.333344, -0.152436
-2.407, -1.339054, -0.151661
-2.412, -1.34762, -0.147011
-2.417, -1.35333, -0.154245
-2.422, -1.361895, -0.155795
-2.427, -1.370461, -0.147786
-2.432, -1.379026, -0.155278
-2.437, -1.387592, -0.157862
-2.441, -1.393302, -0.154245
-2.446, -1.401867, -0.152178
-2.451, -1.410433, -0.157345
-2.456, -1.418998, -0.15812
-2.461, -1.424708, -0.15192
-2.466, -1.436129, -0.159154
-2.471, -1.438984, -0.160446
-2.476, -1.450404, -0.154245
-2.48, -1.456115, -0.156312
-2.485, -1.46468, -0.160704
-2.49, -1.47039, -0.159154
-2.495, -1.481811, -0.153987
